date,volume,open,high,low,close,adjclose
2020-07-02,75000,150.5399932861328,151.05999755859375,144.83999633789062,146.02000427246094,146.02000427246094
2020-07-01,185400,140.3699951171875,150.91000366210938,140.3699951171875,149.4199981689453,149.4199981689453
2020-06-30,209500,139.57000732421875,141.91000366210938,139.19000244140625,140.97000122070312,140.6699981689453
2020-06-29,159500,143.4199981689453,144.08999633789062,139.82000732421875,140.6300048828125,140.3307342529297
2020-06-26,349600,143.25999450683594,144.25999450683594,141.88999938964844,143.1999969482422,142.89524841308594
2020-06-25,144700,143.88999938964844,144.1999969482422,141.9600067138672,143.88999938964844,143.5837860107422
2020-06-24,100800,147.39999389648438,148.4499969482422,143.3300018310547,144.1999969482422,143.89312744140625
2020-06-23,51000,151.0800018310547,151.57000732421875,148.32000732421875,148.50999450683594,148.19393920898438
2020-06-22,59300,150.5399932861328,151.91000366210938,148.6999969482422,150.22000122070312,149.9003143310547
2020-06-19,113300,151.6300048828125,153.3699951171875,149.77000427246094,151.5399932861328,151.21749877929688
2020-06-18,92800,148.97999572753906,150.8800048828125,148.30999755859375,150.16000366210938,149.84043884277344
2020-06-17,126700,146.97999572753906,155.0,146.97999572753906,150.5399932861328,150.21961975097656
2020-06-16,74900,149.6699981689453,152.2899932861328,145.89999389648438,146.88999938964844,146.577392578125
2020-06-15,81500,143.4600067138672,148.10000610351562,141.0,147.47000122070312,147.1561737060547
2020-06-12,85000,145.82000732421875,146.83999633789062,141.85000610351562,144.4600067138672,144.15257263183594
2020-06-11,76800,148.35000610351562,148.77999877929688,143.3300018310547,143.35000610351562,143.04493713378906
2020-06-10,80600,153.9499969482422,153.9499969482422,148.6199951171875,149.75,149.4313201904297
2020-06-09,96900,152.17999267578125,154.6199951171875,150.07000732421875,154.11000061035156,153.7820281982422
2020-06-08,89500,150.92999267578125,153.63999938964844,149.35000610351562,152.1699981689453,151.84616088867188
2020-06-05,79000,152.0399932861328,154.3800048828125,148.52999877929688,150.5800018310547,150.25955200195312
2020-06-04,72300,152.64999389648438,153.8699951171875,148.8800048828125,149.97999572753906,149.6608123779297
2020-06-03,68900,153.07000732421875,154.52000427246094,152.02000427246094,153.58999633789062,153.2631378173828
2020-06-02,59100,153.99000549316406,154.9199981689453,151.02000427246094,152.11000061035156,151.78628540039062
2020-06-01,82400,152.69000244140625,155.64999389648438,150.39999389648438,153.27000427246094,152.94383239746094
2020-05-29,161600,150.08999633789062,154.02000427246094,148.4199981689453,153.32000732421875,152.9937286376953
2020-05-28,149300,147.77000427246094,151.75999450683594,144.8699951171875,150.41000366210938,150.0899200439453
2020-05-27,79400,142.3800048828125,144.99000549316406,141.44000244140625,144.99000549316406,144.6814422607422
2020-05-26,100600,143.1199951171875,143.1199951171875,139.49000549316406,141.0,140.69993591308594
2020-05-22,48400,142.8300018310547,142.8300018310547,140.7899932861328,141.38999938964844,141.089111328125
2020-05-21,95200,140.5500030517578,143.47999572753906,139.35000610351562,142.52000427246094,142.21670532226562
2020-05-20,96800,142.6300048828125,144.1999969482422,141.13999938964844,141.5399932861328,141.23878479003906
2020-05-19,101100,142.3000030517578,145.19000244140625,141.4600067138672,141.9499969482422,141.6479034423828
2020-05-18,82100,144.50999450683594,146.5,142.7899932861328,143.16000366210938,142.8553466796875
2020-05-15,129700,145.3300018310547,149.1999969482422,142.83999633789062,145.10000610351562,144.7912139892578
2020-05-14,84300,144.05999755859375,145.44000244140625,142.77999877929688,145.33999633789062,145.03070068359375
2020-05-13,164300,145.0,147.0,143.85000610351562,144.88999938964844,144.58164978027344
2020-05-12,100500,146.39999389648438,147.1999969482422,144.27000427246094,145.1199951171875,144.8111572265625
2020-05-11,77900,142.3300018310547,146.39999389648438,142.3300018310547,144.17999267578125,143.87315368652344
2020-05-08,77100,143.88999938964844,145.72000122070312,141.44000244140625,143.1199951171875,142.81541442871094
2020-05-07,141100,146.27999877929688,148.3000030517578,141.05999755859375,142.63999938964844,142.33644104003906
2020-05-06,86200,146.7899932861328,148.16000366210938,145.02000427246094,145.25,144.94088745117188
2020-05-05,227200,147.8800048828125,150.0,146.02999877929688,146.7899932861328,146.47760009765625
2020-05-04,181500,151.2899932861328,151.2899932861328,147.27000427246094,148.47000122070312,148.15403747558594
2020-05-01,179000,152.5399932861328,154.07000732421875,150.27000427246094,151.44000244140625,151.1177215576172
2020-04-30,198700,145.5399932861328,165.19000244140625,143.39999389648438,155.9600067138672,155.6280975341797
2020-04-29,126600,145.86000061035156,147.1300048828125,143.5399932861328,145.88999938964844,145.57952880859375
2020-04-28,85400,143.72999572753906,146.47999572753906,141.39999389648438,143.10000610351562,142.79547119140625
2020-04-27,84300,140.75999450683594,145.0,140.75999450683594,141.83999633789062,141.53814697265625
2020-04-24,88100,135.61000061035156,139.52999877929688,135.1699981689453,139.2899932861328,138.99356079101562
2020-04-23,49600,136.6699981689453,137.30999755859375,135.1699981689453,135.49000549316406,135.20166015625
2020-04-22,59300,136.85000610351562,136.85000610351562,133.4600067138672,135.88999938964844,135.60081481933594
2020-04-21,108600,131.52999877929688,136.5800018310547,128.77999877929688,134.8800048828125,134.59295654296875
2020-04-20,269200,131.69000244140625,134.3000030517578,131.33999633789062,132.33999633789062,132.05836486816406
2020-04-17,109900,133.7100067138672,135.0800018310547,132.17999267578125,132.4499969482422,132.16812133789062
2020-04-16,166300,131.32000732421875,133.30999755859375,129.16000366210938,130.4199981689453,130.14244079589844
2020-04-15,94600,125.52999877929688,132.89999389648438,124.95999908447266,130.60000610351562,130.3220672607422
2020-04-14,123900,124.33000183105467,128.97999572753906,124.33000183105467,128.24000549316406,127.96709442138672
